0,1,2,3,4,5,6,etiqueta
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
3,4.0,1.0,2.0,1.0,1.0,1.0,clase3
3,4.0,1.0,2.0,1.0,1.0,1.0,clase3
3,4.0,1.0,2.0,1.0,1.0,1.0,clase3
4,4.0,2.0,2.0,1.0,2.0,1.0,clase4
4,4.0,1.0,2.0,1.0,2.0,1.0,clase4
4,4.0,1.0,2.0,1.0,2.0,1.0,clase4
4,4.0,2.0,2.0,1.0,2.0,1.0,clase4
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
4,4.0,2.0,1.0,1.0,2.0,1.0,clase4
4,4.0,1.0,1.0,1.0,2.0,1.0,clase4
4,4.0,1.0,1.0,1.0,2.0,1.0,clase4
4,4.0,1.0,1.0,1.0,2.0,1.0,clase4
4,4.0,2.0,1.0,1.0,2.0,1.0,clase4
2,4.0,1.0,1.0,2.0,1.0,1.0,clase2
2,4.0,1.0,1.0,2.0,1.0,1.0,clase2
2,4.0,1.0,1.0,2.0,1.0,1.0,clase2
2,4.0,1.0,1.0,2.0,1.0,1.0,clase2
2,4.0,1.0,1.0,2.0,1.0,1.0,clase2
2,4.0,1.0,1.0,2.0,1.0,1.0,clase2
2,4.0,1.0,1.0,2.0,1.0,1.0,clase2
1,4.0,1.0,1.0,2.0,1.0,1.0,clase1
1,4.0,1.0,1.0,2.0,1.0,1.0,clase1
1,4.0,1.0,1.0,2.0,1.0,1.0,clase1
1,4.0,1.0,1.0,2.0,1.0,1.0,clase1
1,4.0,1.0,1.0,2.0,1.0,1.0,clase1
1,4.0,1.0,1.0,2.0,1.0,1.0,clase1
1,4.0,1.0,1.0,2.0,1.0,1.0,clase1
1,4.0,1.0,1.0,2.0,1.0,1.0,clase1
4,4.0,2.0,1.0,2.0,2.0,1.0,clase4
4,4.0,1.0,1.0,2.0,2.0,1.0,clase4
4,4.0,2.0,1.0,2.0,2.0,1.0,clase4
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
2,4.0,1.0,1.0,1.0,1.0,1.0,clase2
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
1,4.0,1.0,1.0,1.0,1.0,1.0,clase1
4,4.0,1.0,1.0,1.0,2.0,1.0,clase4
4,4.0,1.0,1.0,1.0,2.0,1.0,clase4
4,4.0,1.0,1.0,1.0,2.0,1.0,clase4
4,4.0,2.0,1.0,1.0,2.0,1.0,clase4
2,4.0,1.0,2.0,1.0,1.0,1.0,clase2
2,4.0,1.0,2.0,1.0,1.0,1.0,clase2
2,4.0,1.0,2.0,1.0,1.0,1.0,clase2
2,4.0,1.0,2.0,1.0,1.0,1.0,clase2
2,4.0,1.0,2.0,1.0,1.0,1.0,clase2
2,4.0,1.0,2.0,1.0,1.0,1.0,clase2
2,4.0,1.0,2.0,1.0,1.0,1.0,clase2
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
1,4.0,1.0,2.0,1.0,1.0,1.0,clase1
4,4.0,1.0,2.0,1.0,2.0,1.0,clase4
4,4.0,2.0,2.0,1.0,2.0,1.0,clase4
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
3,5.0,1.0,2.0,1.0,1.0,1.0,clase3
3,5.0,1.0,2.0,1.0,1.0,1.0,clase3
3,5.0,1.0,2.0,1.0,1.0,1.0,clase3
3,5.0,1.0,2.0,1.0,1.0,1.0,clase3
4,5.0,2.0,2.0,1.0,2.0,1.0,clase4
4,5.0,1.0,2.0,1.0,2.0,1.0,clase4
4,5.0,2.0,2.0,1.0,2.0,1.0,clase4
2,5.0,1.0,2.0,2.0,1.0,1.0,clase2
2,5.0,1.0,2.0,2.0,1.0,1.0,clase2
2,5.0,1.0,2.0,2.0,1.0,1.0,clase2
2,5.0,1.0,2.0,2.0,1.0,1.0,clase2
2,5.0,1.0,2.0,2.0,1.0,1.0,clase2
2,5.0,1.0,2.0,2.0,1.0,1.0,clase2
2,5.0,1.0,2.0,2.0,1.0,1.0,clase2
2,5.0,1.0,2.0,2.0,1.0,1.0,clase2
1,5.0,1.0,2.0,2.0,1.0,1.0,clase1
1,5.0,1.0,2.0,2.0,1.0,1.0,clase1
1,5.0,1.0,2.0,2.0,1.0,1.0,clase1
1,5.0,1.0,2.0,2.0,1.0,1.0,clase1
1,5.0,1.0,2.0,2.0,1.0,1.0,clase1
1,5.0,1.0,2.0,2.0,1.0,1.0,clase1
1,5.0,1.0,2.0,2.0,1.0,1.0,clase1
3,5.0,1.0,2.0,2.0,1.0,1.0,clase3
3,5.0,1.0,2.0,2.0,1.0,1.0,clase3
3,5.0,1.0,2.0,2.0,1.0,1.0,clase3
4,5.0,2.0,2.0,2.0,2.0,1.0,clase4
4,5.0,1.0,2.0,2.0,2.0,1.0,clase4
4,5.0,1.0,2.0,2.0,2.0,1.0,clase4
4,5.0,1.0,2.0,2.0,2.0,1.0,clase4
4,5.0,2.0,2.0,2.0,2.0,1.0,clase4
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
3,5.0,1.0,2.0,1.0,1.0,1.0,clase3
3,5.0,1.0,2.0,1.0,1.0,1.0,clase3
3,5.0,1.0,2.0,1.0,1.0,1.0,clase3
3,5.0,1.0,2.0,1.0,1.0,1.0,clase3
4,5.0,2.0,2.0,1.0,2.0,1.0,clase4
4,5.0,1.0,2.0,1.0,2.0,1.0,clase4
4,5.0,1.0,2.0,1.0,2.0,1.0,clase4
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
4,5.0,1.0,1.0,1.0,2.0,1.0,clase4
4,5.0,1.0,1.0,1.0,2.0,1.0,clase4
4,5.0,2.0,1.0,1.0,2.0,1.0,clase4
2,5.0,1.0,1.0,2.0,1.0,1.0,clase2
2,5.0,1.0,1.0,2.0,1.0,1.0,clase2
2,5.0,1.0,1.0,2.0,1.0,1.0,clase2
2,5.0,1.0,1.0,2.0,1.0,1.0,clase2
2,5.0,1.0,1.0,2.0,1.0,1.0,clase2
2,5.0,1.0,1.0,2.0,1.0,1.0,clase2
2,5.0,1.0,1.0,2.0,1.0,1.0,clase2
1,5.0,1.0,1.0,2.0,1.0,1.0,clase1
1,5.0,1.0,1.0,2.0,1.0,1.0,clase1
1,5.0,1.0,1.0,2.0,1.0,1.0,clase1
1,5.0,1.0,1.0,2.0,1.0,1.0,clase1
1,5.0,1.0,1.0,2.0,1.0,1.0,clase1
1,5.0,1.0,1.0,2.0,1.0,1.0,clase1
4,5.0,2.0,1.0,2.0,2.0,1.0,clase4
4,5.0,1.0,1.0,2.0,2.0,1.0,clase4
4,5.0,1.0,1.0,2.0,2.0,1.0,clase4
4,5.0,2.0,1.0,2.0,2.0,1.0,clase4
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
2,5.0,1.0,1.0,1.0,1.0,1.0,clase2
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
1,5.0,1.0,1.0,1.0,1.0,1.0,clase1
4,5.0,2.0,1.0,1.0,2.0,1.0,clase4
4,5.0,1.0,1.0,1.0,2.0,1.0,clase4
4,5.0,1.0,1.0,1.0,2.0,1.0,clase4
4,5.0,1.0,1.0,1.0,2.0,1.0,clase4
4,5.0,2.0,1.0,1.0,2.0,1.0,clase4
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
2,5.0,1.0,2.0,1.0,1.0,1.0,clase2
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
1,5.0,1.0,2.0,1.0,1.0,1.0,clase1
4,5.0,2.0,2.0,1.0,2.0,1.0,clase4
4,5.0,1.0,2.0,1.0,2.0,1.0,clase4
4,5.0,1.0,2.0,1.0,2.0,1.0,clase4
4,5.0,1.0,2.0,1.0,2.0,1.0,clase4
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
3,6.0,1.0,2.0,1.0,1.0,1.0,clase3
3,6.0,1.0,2.0,1.0,1.0,1.0,clase3
3,6.0,1.0,2.0,1.0,1.0,1.0,clase3
4,6.0,1.0,2.0,1.0,2.0,1.0,clase4
4,6.0,1.0,2.0,1.0,2.0,1.0,clase4
4,6.0,1.0,2.0,1.0,2.0,1.0,clase4
4,6.0,2.0,2.0,1.0,2.0,1.0,clase4
2,6.0,1.0,2.0,2.0,1.0,1.0,clase2
2,6.0,1.0,2.0,2.0,1.0,1.0,clase2
2,6.0,1.0,2.0,2.0,1.0,1.0,clase2
2,6.0,1.0,2.0,2.0,1.0,1.0,clase2
2,6.0,1.0,2.0,2.0,1.0,1.0,clase2
2,6.0,1.0,2.0,2.0,1.0,1.0,clase2
2,6.0,1.0,2.0,2.0,1.0,1.0,clase2
2,6.0,1.0,2.0,2.0,1.0,1.0,clase2
2,6.0,1.0,2.0,2.0,1.0,1.0,clase2
1,6.0,1.0,2.0,2.0,1.0,1.0,clase1
1,6.0,1.0,2.0,2.0,1.0,1.0,clase1
1,6.0,1.0,2.0,2.0,1.0,1.0,clase1
1,6.0,1.0,2.0,2.0,1.0,1.0,clase1
1,6.0,1.0,2.0,2.0,1.0,1.0,clase1
1,6.0,1.0,2.0,2.0,1.0,1.0,clase1
1,6.0,1.0,2.0,2.0,1.0,1.0,clase1
3,6.0,1.0,2.0,2.0,1.0,1.0,clase3
3,6.0,1.0,2.0,2.0,1.0,1.0,clase3
3,6.0,1.0,2.0,2.0,1.0,1.0,clase3
4,6.0,1.0,2.0,2.0,2.0,1.0,clase4
4,6.0,1.0,2.0,2.0,2.0,1.0,clase4
4,6.0,1.0,2.0,2.0,2.0,1.0,clase4
4,6.0,2.0,2.0,2.0,2.0,1.0,clase4
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
3,6.0,1.0,2.0,1.0,1.0,1.0,clase3
3,6.0,1.0,2.0,1.0,1.0,1.0,clase3
3,6.0,1.0,2.0,1.0,1.0,1.0,clase3
3,6.0,1.0,2.0,1.0,1.0,1.0,clase3
4,6.0,1.0,2.0,1.0,2.0,1.0,clase4
4,6.0,1.0,2.0,1.0,2.0,1.0,clase4
4,6.0,1.0,2.0,1.0,2.0,1.0,clase4
4,6.0,2.0,2.0,1.0,2.0,1.0,clase4
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
4,6.0,2.0,1.0,1.0,2.0,1.0,clase4
4,6.0,1.0,1.0,1.0,2.0,1.0,clase4
4,6.0,1.0,1.0,1.0,2.0,1.0,clase4
4,6.0,1.0,1.0,1.0,2.0,1.0,clase4
4,6.0,2.0,1.0,1.0,2.0,1.0,clase4
2,6.0,1.0,1.0,2.0,1.0,1.0,clase2
2,6.0,1.0,1.0,2.0,1.0,1.0,clase2
2,6.0,1.0,1.0,2.0,1.0,1.0,clase2
2,6.0,1.0,1.0,2.0,1.0,1.0,clase2
2,6.0,1.0,1.0,2.0,1.0,1.0,clase2
2,6.0,1.0,1.0,2.0,1.0,1.0,clase2
1,6.0,1.0,1.0,2.0,1.0,1.0,clase1
1,6.0,1.0,1.0,2.0,1.0,1.0,clase1
1,6.0,1.0,1.0,2.0,1.0,1.0,clase1
1,6.0,1.0,1.0,2.0,1.0,1.0,clase1
1,6.0,1.0,1.0,2.0,1.0,1.0,clase1
1,6.0,1.0,1.0,2.0,1.0,1.0,clase1
4,6.0,2.0,1.0,2.0,2.0,1.0,clase4
4,6.0,1.0,1.0,2.0,2.0,1.0,clase4
4,6.0,1.0,1.0,2.0,2.0,1.0,clase4
4,6.0,1.0,1.0,2.0,2.0,1.0,clase4
4,6.0,2.0,1.0,2.0,2.0,1.0,clase4
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
2,6.0,1.0,1.0,1.0,1.0,1.0,clase2
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
1,6.0,1.0,1.0,1.0,1.0,1.0,clase1
4,6.0,1.0,1.0,1.0,2.0,1.0,clase4
4,6.0,2.0,1.0,1.0,2.0,1.0,clase4
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
2,6.0,1.0,2.0,1.0,1.0,1.0,clase2
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
1,6.0,1.0,2.0,1.0,1.0,1.0,clase1
4,6.0,2.0,2.0,1.0,2.0,1.0,clase4
4,6.0,1.0,2.0,1.0,2.0,1.0,clase4
4,6.0,1.0,2.0,1.0,2.0,1.0,clase4
4,6.0,2.0,2.0,1.0,2.0,1.0,clase4
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
3,7.0,1.0,2.0,1.0,1.0,1.0,clase3
3,7.0,1.0,2.0,1.0,1.0,1.0,clase3
4,7.0,1.0,2.0,1.0,2.0,1.0,clase4
4,7.0,1.0,2.0,1.0,2.0,1.0,clase4
4,7.0,2.0,2.0,1.0,2.0,1.0,clase4
2,7.0,1.0,2.0,2.0,1.0,1.0,clase2
2,7.0,1.0,2.0,2.0,1.0,1.0,clase2
2,7.0,1.0,2.0,2.0,1.0,1.0,clase2
2,7.0,1.0,2.0,2.0,1.0,1.0,clase2
2,7.0,1.0,2.0,2.0,1.0,1.0,clase2
2,7.0,1.0,2.0,2.0,1.0,1.0,clase2
2,7.0,1.0,2.0,2.0,1.0,1.0,clase2
1,7.0,1.0,2.0,2.0,1.0,1.0,clase1
1,7.0,1.0,2.0,2.0,1.0,1.0,clase1
1,7.0,1.0,2.0,2.0,1.0,1.0,clase1
1,7.0,1.0,2.0,2.0,1.0,1.0,clase1
1,7.0,1.0,2.0,2.0,1.0,1.0,clase1
1,7.0,1.0,2.0,2.0,1.0,1.0,clase1
1,7.0,1.0,2.0,2.0,1.0,1.0,clase1
3,7.0,1.0,2.0,2.0,1.0,1.0,clase3
3,7.0,1.0,2.0,2.0,1.0,1.0,clase3
3,7.0,1.0,2.0,2.0,1.0,1.0,clase3
3,7.0,1.0,2.0,2.0,1.0,1.0,clase3
4,7.0,2.0,2.0,2.0,2.0,1.0,clase4
4,7.0,1.0,2.0,2.0,2.0,1.0,clase4
4,7.0,2.0,2.0,2.0,2.0,1.0,clase4
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
2,7.0,1.0,2.0,1.0,1.0,1.0,clase2
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
1,7.0,1.0,2.0,1.0,1.0,1.0,clase1
3,7.0,1.0,2.0,1.0,1.0,1.0,clase3
3,7.0,1.0,2.0,1.0,1.0,1.0,clase3
4,7.0,2.0,2.0,1.0,2.0,1.0,clase4
4,7.0,1.0,2.0,1.0,2.0,1.0,clase4
4,7.0,1.0,2.0,1.0,2.0,1.0,clase4
4,7.0,2.0,2.0,1.0,2.0,1.0,clase4
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
1,7.0,1.0,1.0,1.0,1.0,1.0,clase1
1,7.0,1.0,1.0,1.0,1.0,1.0,clase1
1,7.0,1.0,1.0,1.0,1.0,1.0,clase1
1,7.0,1.0,1.0,1.0,1.0,1.0,clase1
1,7.0,1.0,1.0,1.0,1.0,1.0,clase1
1,7.0,1.0,1.0,1.0,1.0,1.0,clase1
1,7.0,1.0,1.0,1.0,1.0,1.0,clase1
1,7.0,1.0,1.0,1.0,1.0,1.0,clase1
4,7.0,2.0,1.0,1.0,2.0,1.0,clase4
4,7.0,1.0,1.0,1.0,2.0,1.0,clase4
4,7.0,1.0,1.0,1.0,2.0,1.0,clase4
4,7.0,2.0,1.0,1.0,2.0,1.0,clase4
2,7.0,1.0,1.0,2.0,1.0,1.0,clase2
2,7.0,1.0,1.0,2.0,1.0,1.0,clase2
2,7.0,1.0,1.0,2.0,1.0,1.0,clase2
2,7.0,1.0,1.0,2.0,1.0,1.0,clase2
2,7.0,1.0,1.0,2.0,1.0,1.0,clase2
2,7.0,1.0,1.0,2.0,1.0,1.0,clase2
1,7.0,1.0,1.0,2.0,1.0,1.0,clase1
1,7.0,1.0,1.0,2.0,1.0,1.0,clase1
1,7.0,1.0,1.0,2.0,1.0,1.0,clase1
1,7.0,1.0,1.0,2.0,1.0,1.0,clase1
1,7.0,1.0,1.0,2.0,1.0,1.0,clase1
1,7.0,1.0,1.0,2.0,1.0,1.0,clase1
1,7.0,1.0,1.0,2.0,1.0,1.0,clase1
4,7.0,2.0,1.0,2.0,2.0,1.0,clase4
4,7.0,1.0,1.0,2.0,2.0,1.0,clase4
4,7.0,1.0,1.0,2.0,2.0,1.0,clase4
4,7.0,2.0,1.0,2.0,2.0,1.0,clase4
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
2,7.0,1.0,1.0,1.0,1.0,1.0,clase2
1,7.0,1.0,1.0,1.0,1.0,1.0,clase1
